,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5525,0T4AitQuq8IJhWBWuZwkFA,YOASOBI,群青,群青,66,248444,False,0.719,0.87,10,-3.073,1,0.0472,0.321,0.0,0.187,0.732,134.979,4,j-pop
5526,6KVFBsfbnaFFa43i4k0cce,Zach Hood,13 Missed Calls,13 Missed Calls,66,209538,True,0.639,0.724,7,-6.346,1,0.0664,0.452,0.0,0.159,0.522,129.712,3,singer-songwriter
5527,7ITtU0hb6KiFDIgReK91vR,Mägo de Oz,La ciudad de los arboles,Resacosix en la barra- Adaptación del tema 39 de Queen,31,228706,False,0.468,0.766,8,-4.953,1,0.0273,0.256,0.0,0.12,0.794,101.74,4,spanish
5528,5mBYqylcOxRrT0kwo5IwF3,Alireza Mashayekhi;Farimah Ghavamsadri,"Left Above the Clouds - Piano Classical Themes for Inflight Relaxation, Peace and Calm Music for Antistress Journey",Short Stories I,0,125879,False,0.352,0.04,2,-23.984,0,0.0515,0.992,0.915,0.11,0.123,64.985,3,iranian
5529,49KOIOQPegsRJM9gYhfCw3,Nora En Pure,Thermal / Oblivion,Oblivion,50,229440,False,0.68,0.927,4,-6.27,0,0.0405,0.107,0.936,0.207,0.117,125.009,4,deep-house
5530,5DTfCqhcur6JkArL80B5iQ,Mode XL,"Organize Oluyoruz, Vol. 3",Eski Bi' Numara,41,118700,False,0.777,0.723,11,-7.261,0,0.109,0.37,0.00661,0.125,0.595,111.056,4,turkish
5531,2QDnIFKbJZOK3LK2KqykM4,The Chemical Brothers,Out Of Control,Out Of Control - Radio Edit,12,238306,False,0.528,0.943,5,-3.594,0,0.035,0.00219,0.0236,0.309,0.337,131.99,4,breakbeat
5532,6vk5eOIYciQLhKnHBt6one,Jaska Mäkynen,Kaiken Kauniin Rinnalla,Soita Hiljaa Kitaraani,33,199000,False,0.467,0.659,7,-8.57,0,0.0354,0.204,0.0,0.171,0.696,177.846,4,tango
5533,4U2DdHWTG2c78i05CIuLAK,Anxiety Attacks!;93FEETOFSMOKE,TIRED,TIRED,48,161342,False,0.707,0.861,9,-5.653,1,0.178,0.0762,0.0,0.324,0.7,110.084,4,emo
5534,5Kk8wGSSAhR4EXolQW0nf7,Claudia Jung,Etwas Für Die Ewigkeit,Eine Reise ins Licht,30,234666,False,0.641,0.617,7,-10.513,1,0.0292,0.285,0.0,0.152,0.779,119.559,4,disco
5535,4V68G1f2P3xGjfCiit6P43,Taïro,Reggae Français,Bon vieux temps,31,273074,False,0.71,0.825,9,-3.421,1,0.104,0.045,5.22e-06,0.501,0.671,87.068,4,french
5536,0a6SY4jsVdAD5O41D4YLHe,Asspera,Glandes Exitos,La Motito de Carlitos,28,279283,True,0.321,0.911,8,-4.619,1,0.0448,2.33e-05,0.00264,0.0543,0.471,99.985,4,heavy-metal
5537,1JqcZQCnxjDOfZZwQidb1H,Samm Henshaw,Broke,Broke,60,207722,False,0.751,0.684,1,-4.325,1,0.303,0.433,5.92e-06,0.18,0.864,89.984,4,british
5538,597DeLqtuxflBrk3NasMCi,Frankie Goes To Hollywood,Christmas Songs 2022,The Power Of Love,0,328864,False,0.465,0.23,5,-13.791,0,0.0325,0.349,2.85e-06,0.539,0.114,123.102,4,synth-pop
5539,1LHmhYHLhOtgrsQABiXn0f,Dan Gibson's Solitudes,Pachelbel in the Garden,Serenity,22,454622,False,0.303,0.164,7,-16.777,1,0.0373,0.978,0.384,0.107,0.093,112.328,4,new-age
5540,0tQcb1C4qhdlWynX10QDbC,Joni Laakkonen,"Guitar Covers, Vol. 4",I Like Me Better - Instrumental Guitar,25,203478,False,0.57,0.515,9,-8.936,1,0.03,0.474,0.897,0.121,0.573,91.96,4,guitar
5541,3MwAw4BD3vk2wybq20hfQV,Udit Narayan,Gore Gaalon Pe,Gore Gaalon Pe,31,231724,False,0.568,0.833,9,-9.213,1,0.185,0.0406,0.0,0.0685,0.963,96.109,5,pop-film
5542,1QZRCi2Z1DQQaR6bGAzhtN,Yo Yo Honey Singh,Desi Kalakaar,Love Dose,69,224444,False,0.843,0.768,11,-4.554,0,0.117,0.256,0.0,0.614,0.662,139.998,4,pop
5543,7hLEv2fl2VvN51Xpm2xu9P,Rocket Rockers,Tons of Friends,Reuni,41,209786,False,0.586,0.914,8,-2.684,1,0.066,0.135,0.0,0.299,0.696,127.999,4,punk-rock
5544,4bcw4vWPXGAPXhm8ZQ30ZZ,Ocoeur,Connections,Endurance,9,254032,False,0.54,0.77,5,-11.845,0,0.0499,0.88,0.879,0.115,0.0557,100.0,4,idm
5545,2XG8wjGeLpSeE3iublMgcG,Agents Of Time,Tsugi Club,Polina,0,471140,False,0.761,0.635,9,-7.386,1,0.0379,0.000302,0.918,0.104,0.106,124.556,4,techno
5546,0ZbM1R59Myxx7VRyXDQkmi,The Cranberries,Halloween Party 2022,Zombie,2,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock
5547,7vVsRUOFWmT0bNwo4AIJjx,Maceo Plex;Gabriel Ananda,"Armada Deep House Selection, Vol. 6 (The Finest Deep House Tunes)",Solitary Daze - Radio Edit,53,230400,False,0.414,0.841,3,-11.131,0,0.0535,0.0529,0.9,0.134,0.331,125.003,4,disco
5548,10k9teyEyRep55WEzxz5oc,Burna Boy,New Rap 20s,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,dancehall
5549,69gZrzHziUnf90fzYi2LLM,Lyn Lapid,Frühstücksmusik Herbst/Winter 2022/2023,The Outsider,0,180604,False,0.62,0.537,11,-6.462,1,0.0263,0.163,0.0,0.13,0.41,92.998,4,indie-pop
5550,6zVYlwTqj7D7bRAfalOZg0,Ava Max,I'm Blue - Hits of 2022,Million Dollar Baby,4,184294,False,0.667,0.858,2,-2.268,0,0.0926,0.0367,1.47e-05,0.325,0.641,133.039,4,dance
5551,3DEEhTcHtJTgYoAy8NtFD8,The Chemical Brothers,Hanna,Container Park,25,225453,False,0.544,0.825,5,-8.257,0,0.0463,0.205,0.0933,0.373,0.0366,128.048,4,breakbeat
5552,2lR5gm2BEy1PFxPSuyTWBU,Morbo y Mambo,Boa,442,17,354253,False,0.558,0.819,7,-4.246,1,0.0401,0.000621,0.921,0.0898,0.276,132.005,4,afrobeat
5553,6NEC1sKJJdBUZQNprQQHA6,Ran-D;Sound Rush;LePrince,Harder Stylez: We Love The Bass,We Are the Storm - Radio Edit,0,230556,False,0.478,0.943,10,-2.551,0,0.0822,0.0127,0.0,0.102,0.184,155.063,4,hardstyle
5554,33AUzFOiyOtWEr9aNU2d6H,Bailey Zimmerman,Laidback Country,Rock and a Hard Place,0,207540,False,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,3,country
5555,6HPkWajn8320iMa9RIP3st,Cupid,Flex,Flex,34,228136,False,0.658,0.674,8,-5.911,1,0.0585,0.0207,0.0,0.0495,0.751,60.514,4,party
5556,3R24hJQ88Zo6gWYNHFqDdn,Randy Newman,Walt Disney Records The Legacy Collection: Disneyland,The Cleaner - From Toy Story Midway Mania!,28,130346,False,0.427,0.471,0,-9.88,0,0.0426,0.647,0.384,0.538,0.925,183.74,4,disney
5557,7dReElMZ9l8sg2OQbda9Da,Elvis Costello & The Attractions,Blood And Chocolate,I Hope You're Happy Now,24,187373,False,0.388,0.852,9,-5.981,1,0.0578,8.61e-05,5.06e-05,0.107,0.727,133.113,4,power-pop
5558,3Wj5Zt6kzU3nH6yEoYVrPS,Andy Karl;Tim Minchin,Groundhog Day The Musical (Original Broadway Cast Recording),Everything About You,21,109266,False,0.613,0.136,2,-21.092,1,0.243,0.782,0.0,0.375,0.462,72.026,4,show-tunes
5559,7rj3r1ghpdIbxLbIIbYnP4,Wolfgang Amadeus Mozart;Maria João Pires,Mozart - A Classical Dawn,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",3,284000,False,0.502,0.0308,5,-26.86,1,0.063,0.995,0.915,0.0805,0.312,72.88,4,classical
5560,72i8xYqxe6BikDlKH4ULiZ,Biscits;Goodboys,London Rain,London Rain,54,184500,False,0.749,0.758,10,-7.544,0,0.0392,0.0231,4.57e-06,0.139,0.613,125.988,4,groove
5561,4o8n3o4YLMJeCFWlFCNsxf,Candy Lo,賞味人間,好心分手,52,180000,False,0.745,0.4,6,-7.638,1,0.0397,0.751,0.0,0.109,0.306,113.965,4,cantopop
5562,1TVd8FHpeg1Afa92kaO0kR,Bibio,A Mineral Love,Petals,58,152333,False,0.359,0.286,9,-10.172,0,0.0338,0.908,0.0036,0.109,0.229,152.205,4,ambient
5563,0De50i0ncXQiU30WxASCQU,Los Baby's,Antología...Los Baby's,Regresa ya,30,210226,False,0.468,0.51,0,-5.944,1,0.029,0.821,0.0,0.108,0.51,95.703,4,rock-n-roll
5564,3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Elephant,Seven Nation Army,84,232106,False,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,alternative
5565,4bp8TRXoFmzqZrn9znRRyU,G.E.M.,女也,你不是真正的快樂,56,311166,False,0.538,0.603,11,-8.452,1,0.0373,0.23,0.0,0.15,0.322,163.92,4,mandopop
5566,3BcoBRPyr5UqYdeoF9clb7,Mon Laferte,Café en casa,Antes De Ti,1,242600,False,0.518,0.598,7,-4.579,0,0.0251,0.239,3.92e-06,0.243,0.322,92.026,4,latin
5567,6RIbUe08CiBs2HRZEf7i4f,Jan Blomqvist,Carry On,Same Old Road,39,189745,False,0.668,0.678,0,-9.618,1,0.0415,0.0643,0.068,0.089,0.135,123.025,4,deep-house
5568,6KKskhz8aQU9uR8n1SjQFY,DJ Kantik,Our Streets,Our Streets,44,262654,False,0.812,0.598,11,-7.325,0,0.0705,0.0205,0.837,0.335,0.521,103.0,4,turkish
5569,5vLqNGfMBAUdboE3YLPzjs,Binum,Old School Ep III,Infinity,28,360228,False,0.727,0.482,7,-8.113,0,0.0854,0.00213,0.8,0.0923,0.071,75.027,4,j-dance
5570,3PvWT7hta8nxsbSoYPg9Vx,Midnight,Let There Be Witchery,Devil Virgin,19,225813,True,0.365,0.977,9,-5.786,1,0.0686,4.03e-05,0.688,0.096,0.138,129.061,4,black-metal
5571,2N9HhkmQe0uhp4Pp76x4l3,The Prodigy,The Fat of the Land,Mindfields,49,339906,False,0.663,0.975,3,-7.191,0,0.0468,0.00781,0.77,0.076,0.405,120.04,4,breakbeat
5572,2mlFkeGCkKcEYqp7MAdRlm,RADWIMPS,Weathering With You,"Theme of ""Weathering With You""",43,41733,False,0.468,0.247,9,-10.09,1,0.0356,0.76,0.938,0.101,0.218,92.034,4,emo
5573,3R2TM0Vwj3nt2uYsBqbU2u,Last Idol,愛を知る,愛を知る,24,252026,False,0.549,0.902,4,-2.109,1,0.0442,0.217,0.0,0.245,0.66,95.533,4,j-idol
5574,2nY9sZgEOdwM1tzGKLDhzp,Selda Bağcan;Mabel Matiz,Mahzuni'ye Saygı,Yuh Yuh,36,223569,False,0.81,0.755,9,-4.618,1,0.0557,0.304,5.37e-06,0.304,0.649,100.008,4,psych-rock
5575,23dqdi0EpPA3Hgh0fYo6k7,XTC,Skylarking,Sacrificial Bonfire - Remastered 2001,24,229693,False,0.576,0.495,2,-10.341,1,0.0471,0.743,0.00407,0.0793,0.191,149.812,3,power-pop
5576,3vHGv2e1xn7Dm3D4i8unmw,Off With Their Heads,Home,Shirts,35,151786,False,0.342,0.992,1,-3.616,0,0.105,0.00254,3.32e-06,0.677,0.629,172.891,4,punk
5577,357pRaRB0tID9c98Eg2TDn,Ella Fitzgerald;Louis Armstrong,christmas but not christmas songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz
5578,4ve9p2wRIRnwM7bbFHmtZG,Raghu Dixit,Just Maath Maathali,Just Maath Maathali,51,156368,False,0.688,0.492,5,-8.459,1,0.0256,0.492,0.000227,0.147,0.638,107.918,4,rock
5579,7quFUf8mR7wUxeJip0awxn,Howie Day,Sound The Alarm,Longest Night,43,215746,False,0.231,0.636,11,-7.257,1,0.0339,0.00402,0.0,0.0504,0.244,202.098,3,acoustic
5580,24CU3VcY0KpF4frH20OY4x,Deep Chills,Parrot Cay,Parrot Cay,57,160343,False,0.628,0.708,2,-8.379,1,0.0305,0.155,0.739,0.229,0.122,122.022,4,deep-house
5581,3GjKOA289OnjSFlvqyXGMk,Vitinho;Imaginasamba,"Sonhos, Vol. 02 (Ao Vivo)",Quer Me Machucar - Ao Vivo,42,212142,False,0.517,0.747,7,-6.032,1,0.0429,0.678,0.0,0.967,0.475,139.879,4,pagode
5582,6e9XxzJeFkGnJyIU1mwW71,Black Label Society,Grimmest Hits,The Day That Heaven Had Gone Away,42,372633,False,0.3,0.512,2,-6.271,1,0.0278,0.368,0.00108,0.105,0.224,155.728,3,groove
5583,0lbfaNyOoWg9hyRCUm02MR,Nithyasree Mahadevan,Om Nama Shivaya - Single,Om Nama Shivaya,39,437002,False,0.253,0.21,5,-10.948,1,0.0373,0.947,7.09e-05,0.348,0.42,123.851,4,classical
5584,6I1xKOKLWzxIuauemavcz3,Titãs,Ressaquinha,Não vou me adaptar,0,221733,False,0.536,0.399,10,-7.579,1,0.0319,0.307,0.000327,0.105,0.476,81.371,4,mpb
5585,7dHyEEppnmfZJjNaNZzhl6,Hillsong Worship,Awake,See The Light - Studio,48,247786,False,0.595,0.836,9,-6.622,1,0.0398,0.00689,4.39e-06,0.34,0.441,116.0,4,world-music
5586,1a1wB12w5qTXLvz6et9ohH,Omoinotake,モラトリアム,モラトリアム,50,287384,False,0.564,0.688,5,-3.805,1,0.055,0.254,0.0,0.322,0.448,156.08,4,j-pop
5587,3iyAKpSh6ITfMVEyrjZzd2,La Suprema Corte;Ron Bass,Un Amante Como Yo,Solo Con Verlas,30,261955,False,0.863,0.651,2,-5.82,0,0.041,0.631,0.00257,0.109,0.783,150.001,4,salsa
5588,249e2fS064cOwvWXm4JU28,Big Up,Uni-Versos,Sinta,44,212044,False,0.862,0.633,7,-8.216,1,0.0753,0.0076,0.000311,0.366,0.434,131.985,4,reggae
5589,4ZNp5J0vpeDZU7rXEHKjce,Ilaiyaraaja;Krishnachandran;S. Janaki,Kozhi Koovuthu (Original Motion Picture Soundtrack),Edho Mogam,47,324500,False,0.533,0.464,5,-9.128,1,0.0385,0.672,0.00071,0.456,0.482,79.171,4,k-pop
5590,2f6RlUydW1yTWhcXqaBhA3,Masaharu Fukuyama,想 -new love new world-,想 -new love new world-,31,280546,False,0.595,0.879,8,-4.849,1,0.0405,0.0319,0.0,0.344,0.839,124.784,4,acoustic
5591,1JdWRS3PBZlSgKcPKcULtr,Bring Me The Horizon;Grimes,amo,nihilist blues (feat. Grimes),59,325501,False,0.607,0.813,4,-5.825,0,0.0936,0.0019,0.00088,0.305,0.195,133.962,4,metalcore
5592,1LR9mJYdxcoLzp1I35HHgc,Autechre,Draft 7.30,TAPR,11,194880,False,0.401,0.915,0,-11.376,1,0.114,0.19,0.904,0.196,0.239,150.156,5,idm
5593,7pxwA1zp87Md2flPamX3IM,Martin Lawrence,Doin' Time: Uncut,Make Some Noise,21,347733,True,0.407,0.953,6,-2.802,0,0.912,0.669,0.0,0.973,0.191,68.164,3,comedy
5594,7403W5ylwNjRRUm8aIUNHR,Exaltasamba,Ao Vivo Na Ilha Da Magia,"Já Que Tá Gostoso Deixa (Mata Papai) - Ao Vivo Na Ilha Da Magia,Brasil/2008",46,220636,False,0.721,0.737,9,-8.725,0,0.0692,0.581,1.58e-06,0.942,0.831,102.52,4,pagode
5595,5xPqG3KrBkIGarQQCDKfxC,Seiko Matsuda,風立ちぬ,風立ちぬ(SEIKO STORY〜80's HITS COLLECTION〜),31,275746,False,0.588,0.71,10,-6.249,1,0.0291,0.412,0.0,0.379,0.646,131.537,4,j-idol
5596,2mqbPPD2ndDDKXyP7oxEDA,Михаил Вавич,Шорох патефонной иглы. Вечер старинного романса-2,Время изменится,0,197616,False,0.311,0.281,1,-11.205,1,0.103,0.991,0.0,0.303,0.289,58.228,3,romance
5597,0U3Npw8edaPCooShbgainM,Mike Singer;Dardan,Warum bist du so,Warum bist du so,37,162000,False,0.711,0.636,8,-7.664,0,0.139,0.358,4.24e-06,0.107,0.332,169.906,4,german
5598,11uSCFBn6ng3O1LZNbIIwq,Alka Yagnik;Udit Narayan,Bade Miyan Chote Miyan (Original Motion Picture Soundtrack),Kisi Disco Mein Jaaye,45,327000,False,0.622,0.939,7,-9.091,0,0.0587,0.602,0.0181,0.158,0.961,170.058,4,k-pop
5599,7azJlKEIvNRpsM1Merd2eG,Tiamat,Judas Christ (Bonus Track Version),So Much for Suicide,20,262560,False,0.362,0.658,8,-6.248,0,0.0336,0.000365,0.00173,0.0918,0.373,137.976,4,black-metal
5600,5wVJTaoVAbhFrQC1QZVPO3,CoComelon,Nursery Rhymes by CoComelon,Wheels on the Bus,52,207340,False,0.941,0.387,9,-11.92,1,0.0427,0.184,2.88e-05,0.157,0.965,125.021,4,children
5601,3RkQ3UwOyPqpIiIvGVewuU,Bob Dylan,Bringing It All Back Home,Mr. Tambourine Man,64,330533,False,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,4,singer-songwriter
5602,6CuTbIg3qRPZs1XEJxoEbY,Motive,Makaveli (Deluxe),Zgt,46,229029,True,0.633,0.53,11,-9.085,1,0.374,0.517,0.0,0.0933,0.378,129.025,4,turkish
5603,4qdciGWDHMCQrXz86KMt7q,Sumo,After Chabon,Percussion Baby,40,226133,False,0.89,0.543,11,-10.976,0,0.0948,0.106,0.159,0.0719,0.284,111.926,4,punk-rock
5604,3McXs3tqyP5VwBg4FdiILD,Vybz Kartel;Arif Cooper,Arif Cooper Presents: Up & Live Riddim (2022 Remastered),Good Body Wine (2022 Remastered) - Radio Edit,0,181266,False,0.707,0.904,3,-4.091,0,0.148,0.13,0.0,0.257,0.823,86.708,5,dancehall
5605,6BRtWlr1VmsiPjIFnvg9Qv,Krewella,New World Pt. 1,Calm Down,47,190077,True,0.708,0.475,1,-6.402,0,0.0403,0.229,1.17e-05,0.0465,0.162,124.846,4,dub
5606,6Tt9PBM6oWGwVnxyzuM84j,sadeyes,jaded,jaded,62,160624,True,0.703,0.386,6,-11.447,1,0.0672,0.0645,1.55e-06,0.257,0.192,124.117,4,emo
5607,7AbS3pL4u6rukErTgPbaFP,Inner City,Praise,Till We Meet Again - Reese In Rio Mix,11,380529,False,0.692,0.476,8,-15.572,0,0.0456,0.00348,0.0285,0.0691,0.239,103.506,4,detroit-techno
5608,5VxtGuqulvpvb1DymW350L,Aphrodite's Child,Best Of,End Of The World,40,194640,False,0.278,0.421,1,-9.388,0,0.0341,0.377,0.000784,0.0763,0.308,82.071,4,psych-rock
5609,7fzvkkYGczeSI1Etap3N14,Nogizaka46,インフルエンサー,インフルエンサー,33,270093,False,0.349,0.853,3,-3.759,0,0.0481,0.557,0.0,0.313,0.675,131.966,4,j-idol
5610,7Bf3UahwZhKx11mLoLdaGt,Vybz Kartel,So What,So What,23,169508,True,0.755,0.801,1,-6.136,1,0.125,0.0771,0.0,0.0645,0.731,102.008,4,j-dance
5611,5Mf84BbHYdrewDABZOH5H6,DJ Snake;George Maple,Encore,Talk,51,237960,False,0.572,0.802,7,-4.408,1,0.0807,0.0093,0.0,0.124,0.255,118.082,4,electronic
5612,3OCwp4hImJPlUwCE5hvrJR,The Reverend Horton Heat,Spend A Night In The Box,Spend A Night In The Box,24,187240,False,0.311,0.962,0,-3.524,1,0.0883,0.00255,0.0,0.0956,0.889,199.121,4,rockabilly
5613,08ZP6LzduiKEURYbNex8SH,Pink Floyd,Hey Hey Rise Up (feat. Andriy Khlyvnyuk of Boombox),A Great Day For Freedom 2022,42,247506,False,0.456,0.318,0,-11.153,1,0.0279,0.0545,0.0,0.437,0.203,89.605,3,psych-rock
5614,0wY9cUFQWQL0V4R3RHXV2w,Lexaunculpt,The Blurring Of Trees,Has Been Trying Not To Wonder,10,475080,False,0.486,0.532,0,-11.561,0,0.11,0.665,0.663,0.16,0.336,98.278,4,idm
5615,7DOGpaCNsjoo5jjZnkEMYH,Almafuerte,Mundo Guanaco,El Amasijo de un Gran Sueño,34,202400,False,0.543,0.774,9,-6.371,0,0.0324,0.000298,0.0,0.126,0.525,101.146,4,heavy-metal
5616,1asnqohK6MboIkoR5R3Osz,Hideki Taniuchi,DEATH NOTE Original Soundtrack,L no Theme,49,184080,False,0.674,0.827,2,-6.99,1,0.0285,0.285,0.929,0.0875,0.457,135.021,1,anime
5617,6vtcxMO8GBs1V0Jscy3DKA,Ghost,Halloween Party 2022,Square Hammer,0,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4,hard-rock
5618,0xCaQb8CfEuBCBZANmpf5b,Jhayco;KAROL G;Haze,Perreo Tenebroso Vol. 1,Deséame Suerte,0,208160,False,0.723,0.622,4,-5.184,0,0.0467,0.189,5.86e-05,0.107,0.538,94.024,4,latin
5619,4lsOsGMzO1yCjGVucoWOZ1,Indila,Mini World (Deluxe),Ainsi bas la vida,72,214760,False,0.776,0.641,8,-6.925,1,0.0981,0.0486,5.77e-06,0.0977,0.437,128.05,4,french
5620,4A1eCJDtbh7jty6VixOQhy,ILLENIUM;Dabin;Lights,Fallen Embers,Hearts on Fire,48,236317,False,0.365,0.765,1,-4.449,1,0.0416,0.0088,2.06e-06,0.0959,0.241,179.955,3,dub
5621,523mySInfP25YPrBhjQsK5,Single,Pío Pío,Algo Raro,27,192600,False,0.584,0.26,5,-14.183,1,0.0301,0.647,0.309,0.0807,0.0736,111.968,3,spanish
5622,6AFkv6rIVRusZNifR74Q7t,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",Shingeki Gt 20130218 Kyojin,55,151400,False,0.159,0.197,9,-15.228,0,0.0312,0.505,0.94,0.127,0.125,85.869,3,anime
5623,2HbrsAxOZfG0s1xCQuk6nB,Arijit Singh;Arko,"Desh Mere (From ""Bhuj The Pride Of India"")","Desh Mere (From ""Bhuj The Pride Of India"")",60,203186,False,0.406,0.504,3,-7.444,1,0.0646,0.537,0.0,0.109,0.495,77.796,4,pop-film
5624,6J4oLY2GEwOsUgEd50IpKy,Twin Strings,Baarish Ka Asar,Baarish Ka Asar,59,245500,False,0.59,0.63,9,-6.735,1,0.0279,0.469,1.02e-05,0.15,0.227,119.962,4,indie
5625,24TRTp7M7B2eYgK9kof5je,The Platters,Christmas Soul Classics,I'll Be Home For Christmas,0,156840,False,0.252,0.32,3,-8.69,1,0.0293,0.797,1.36e-06,0.138,0.23,101.535,3,rockabilly
5626,4u4hjSzHMv0BwsWvaxF2pF,Moodymann,Moodymann,No,32,255280,True,0.913,0.541,0,-12.502,1,0.0902,0.00772,0.546,0.175,0.527,125.036,4,detroit-techno
5627,5FLujJzRm3xvdEeSlXwQFk,Amy Macdonald,Rockin' Around The Christmas Tree 2022,This Christmas Day,0,218798,False,0.248,0.572,10,-6.827,1,0.0429,0.278,0.0,0.139,0.228,205.458,3,songwriter
5628,5A8k6g1JknnqaDmwORk0OO,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 13. Variation XII",9,77613,False,0.262,0.136,0,-20.967,1,0.0347,0.98,0.898,0.163,0.188,151.539,3,classical
5629,5ojiOUgbkHXe1Jor1NlHAi,Nat King Cole,Weihnachtslieder 2022,The Christmas Song (Merry Christmas To You),0,192160,False,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5,jazz
5630,3ndMJXOhEA18MEoELzkbZO,250 kg kärlek;F.E.S.T;Sofie Svensson,KK,KK,43,165952,False,0.84,0.849,10,-6.626,1,0.0972,0.0246,0.0,0.104,0.704,126.002,4,swedish
5631,6q92MBGsZZEYvPtovjPKc5,Zany;Ransom;MC Dash,Tijd om te Zagen [SSZD Kingsday 2017 Zany & Friends OST],Tijd om te Zagen [SSZD Kingsday 2017 Zany & Friends OST],20,195789,False,0.624,0.951,1,-4.015,1,0.198,0.0616,0.0,0.0791,0.191,152.118,4,hardstyle
5632,127PerKvmbU6uTddgKjLJg,Norah Jones,Chill Christmas Dinner,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,0,192420,False,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,j-pop
5633,0M7kvopFlauSwmfObUPzAx,Ty Dolla $ign;Kiana Ledé,Holly Jolly Christmas,Alone for Christmas,1,175347,False,0.69,0.745,3,-8.848,1,0.205,0.167,0.0,0.184,0.666,155.992,4,soul
5634,3lKLicYUnOWe2rW8EBNuDS,Jobii,Intergalactic Sneakers,Intergalactic Sneakers,5,134500,False,0.769,0.567,1,-7.01,1,0.0583,0.591,0.899,0.117,0.652,119.974,5,study
5635,5gRBGejygYRCOB1Iz7J4Zo,Padre Agnaldo José,Viola em Oração,A Ti Meu Deus,46,200040,False,0.592,0.616,2,-7.404,1,0.0259,0.583,0.0,0.352,0.635,104.0,3,brazil
5636,72Xubf1wJ4CPZZZUqoiHsx,Kombi,Nie ma zysku (The Best),Pamiętaj mnie,23,236146,False,0.607,0.744,4,-11.85,0,0.0446,0.00547,0.00702,0.371,0.923,112.024,4,synth-pop
5637,5dbg63VvmTjGvnapJC6LgQ,Charlie Brown Jr.,Imunidade Musical,O Mundo Explodiu La Fora,41,180466,False,0.591,0.913,8,-4.778,1,0.0401,0.0626,1.88e-06,0.148,0.848,152.065,4,hard-rock
5638,2TSIK2V4JIqREs1l1psOKH,Tiwa Savage;Brandy,Best African Club Tunes,Somebody’s Son,0,218130,False,0.705,0.809,5,-4.484,1,0.068,0.145,5.75e-05,0.216,0.508,107.21,4,dancehall
5639,4hY8exmvkGLsZS7ooRdRXY,The Viper;Neophyte;Never Surrender,Coming Home (Never Surrender Remix),Coming Home - Never Surrender Remix,18,266682,True,0.52,0.883,11,-2.724,1,0.0798,0.32,3.05e-05,0.18,0.229,180.015,4,happy
5640,3GIhgMadHu26VHLEeXviGD,DISH//,No.1 -Special Edition-,No.1,53,232906,False,0.498,0.879,1,-4.3,1,0.057,0.0216,0.0,0.112,0.64,90.495,4,anime
5641,6C03gklNCQFyrZzm9NMzzn,Sanah Moidutty,Karimizhi Kuruviye (Recreated Version),Karimizhi Kuruviye - Recreated Version,42,246000,False,0.558,0.398,2,-8.19,0,0.0564,0.898,7.81e-06,0.0947,0.171,80.217,4,indie-pop
5642,5PFO5wajg9qK427Bb1aLF1,Thaikkudam Bridge,Navarasam,One,41,269625,False,0.613,0.813,8,-5.394,1,0.0546,0.188,0.0,0.0856,0.648,112.458,3,indie-pop
5643,08k0JhCj8oJLB7Xuclr57s,Weezer,Fiesta temática 90s,My Name Is Jonas,1,206120,False,0.261,0.947,11,-3.031,1,0.0487,0.000193,0.00326,0.31,0.552,185.942,3,alt-rock
5644,10nyNJ6zNy2YVYLrcwLccB,Radiohead,OK Computer,No Surprises,82,229120,False,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,4,alt-rock
5645,1oMpIhsJOFvAMLBYj6nnv9,Paula Toller,Nosso (Ao Vivo),Meu Amor Se Mudou pra Lua - Ao Vivo,48,197511,False,0.483,0.666,9,-9.793,1,0.0342,0.0623,0.0485,0.687,0.426,175.897,4,mpb
